	MSSubClass	MSZoning	LotFrontage	LotArea	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtCond	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtFinType2	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	Heating	HeatingQC	CentralAir	Electrical	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	KitchenQual	TotRmsAbvGrd	Functional	Fireplaces	FireplaceQu	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	GarageQual	GarageCond	PavedDrive	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	PoolQC	Fence	MiscFeature	MiscVal	MoSold	YrSold	SaleType	SaleCondition
308	30.0	3.0	71.6	12342.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	7.0	2.0	2.0	0.0	2.0	4.0	5.0	1940.0	1950.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	4.0	262.0	1.0	0.0	599.0	861.0	1.0	4.0	1.0	5.0	861.0	0.0	0.0	861.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	4.0	7.0	0.0	0.0	5.0	1961.0	1.0	2.0	539.0	3.0	3.0	2.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2009.0	8.0	4.0
309	20.0	3.0	90.0	12378.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	16.0	2.0	2.0	0.0	2.0	9.0	5.0	2003.0	2004.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	5.0	3.0	4.0	6.0	1274.0	1.0	0.0	622.0	1896.0	1.0	4.0	1.0	5.0	1944.0	0.0	0.0	1944.0	1.0	0.0	2.0	0.0	3.0	1.0	4.0	8.0	7.0	3.0	5.0	1.0	2003.0	3.0	3.0	708.0	3.0	3.0	2.0	208.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2006.0	8.0	4.0
310	60.0	3.0	67.4	7685.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	8.0	2.0	2.0	0.0	5.0	6.0	5.0	1993.0	1994.0	1.0	1.0	6.0	6.0	1.0	112.0	2.0	2.0	2.0	4.0	3.0	1.0	5.0	518.0	1.0	0.0	179.0	697.0	1.0	3.0	1.0	5.0	697.0	804.0	0.0	1501.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	6.0	7.0	1.0	3.0	1.0	1993.0	3.0	2.0	420.0	3.0	3.0	2.0	190.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2006.0	8.0	4.0
311	20.0	3.0	50.0	8000.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	0.0	2.0	6.0	6.0	1948.0	2002.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	3.0	1.0	3.0	3.0	1.0	5.0	680.0	1.0	0.0	292.0	972.0	1.0	4.0	1.0	5.0	972.0	0.0	0.0	972.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	5.0	7.0	1.0	4.0	5.0	1948.0	1.0	1.0	240.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2009.0	8.0	4.0
312	190.0	4.0	65.0	7800.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	17.0	0.0	2.0	1.0	0.0	5.0	7.0	1939.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	1.0	4.0	3.0	2.0	3.0	507.0	1.0	0.0	286.0	793.0	1.0	2.0	1.0	5.0	793.0	325.0	0.0	1118.0	1.0	0.0	1.0	0.0	3.0	1.0	2.0	5.0	7.0	1.0	4.0	5.0	1939.0	1.0	2.0	410.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	271.0	0.0	0.0	3.0	1.0	0.0	5.0	2006.0	8.0	4.0
313	20.0	3.0	150.0	215245.0	1.0	0.0	0.0	0.0	3.0	4.0	0.0	23.0	2.0	2.0	0.0	2.0	7.0	5.0	1965.0	1965.0	3.0	1.0	3.0	3.0	2.0	0.0	2.0	2.0	1.0	4.0	3.0	4.0	5.0	1236.0	3.0	820.0	80.0	2136.0	2.0	2.0	1.0	5.0	2036.0	0.0	0.0	2036.0	2.0	0.0	2.0	0.0	3.0	1.0	2.0	8.0	7.0	2.0	4.0	1.0	1965.0	2.0	2.0	513.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
314	70.0	4.0	60.0	9600.0	1.0	1.0	3.0	3.0	3.0	4.0	2.0	17.0	2.0	2.0	0.0	5.0	7.0	7.0	1925.0	1990.0	1.0	1.0	13.0	14.0	2.0	0.0	2.0	2.0	0.0	3.0	4.0	1.0	2.0	16.0	1.0	0.0	712.0	728.0	1.0	4.0	1.0	5.0	832.0	809.0	0.0	1641.0	0.0	1.0	1.0	1.0	3.0	1.0	4.0	6.0	7.0	1.0	4.0	5.0	1925.0	1.0	2.0	546.0	2.0	3.0	2.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2006.0	8.0	4.0
315	60.0	3.0	71.0	7795.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	8.0	2.0	2.0	0.0	5.0	7.0	5.0	2004.0	2005.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	425.0	1.0	0.0	291.0	716.0	1.0	4.0	1.0	5.0	716.0	716.0	0.0	1432.0	1.0	0.0	2.0	1.0	3.0	1.0	3.0	6.0	7.0	1.0	4.0	1.0	2004.0	3.0	2.0	432.0	3.0	3.0	2.0	100.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2009.0	8.0	4.0
316	60.0	3.0	94.0	13005.0	1.0	0.0	2.0	3.0	3.0	0.0	2.0	14.0	2.0	2.0	0.0	5.0	7.0	7.0	1980.0	1980.0	1.0	1.0	5.0	5.0	1.0	278.0	3.0	2.0	1.0	4.0	3.0	1.0	6.0	692.0	1.0	0.0	153.0	845.0	1.0	2.0	1.0	5.0	1153.0	1200.0	0.0	2353.0	1.0	0.0	2.0	1.0	4.0	1.0	4.0	10.0	7.0	1.0	3.0	1.0	1983.0	2.0	2.0	484.0	3.0	3.0	2.0	288.0	195.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2009.0	8.0	4.0
317	60.0	1.0	75.0	9000.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	21.0	2.0	2.0	0.0	5.0	8.0	5.0	2006.0	2006.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	3.0	1.0	0.0	1.0	0.0	1088.0	1088.0	1.0	4.0	1.0	5.0	1088.0	871.0	0.0	1959.0	0.0	0.0	2.0	1.0	3.0	1.0	3.0	8.0	7.0	1.0	4.0	1.0	2006.0	2.0	3.0	1025.0	3.0	3.0	2.0	208.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2007.0	8.0	4.0
318	60.0	3.0	90.0	9900.0	1.0	0.0	3.0	0.0	3.0	4.0	1.0	15.0	2.0	2.0	0.0	5.0	7.0	5.0	1993.0	1993.0	1.0	1.0	6.0	6.0	1.0	256.0	3.0	2.0	2.0	4.0	3.0	4.0	6.0	987.0	1.0	0.0	360.0	1347.0	1.0	4.0	1.0	5.0	1372.0	1274.0	0.0	2646.0	1.0	0.0	2.0	1.0	4.0	1.0	3.0	9.0	7.0	1.0	3.0	1.0	1993.0	2.0	3.0	656.0	3.0	3.0	2.0	340.0	60.0	144.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2009.0	8.0	4.0
319	80.0	3.0	84.6	14115.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	14.0	2.0	2.0	0.0	7.0	7.0	5.0	1980.0	1980.0	1.0	1.0	9.0	10.0	1.0	225.0	2.0	2.0	1.0	4.0	3.0	3.0	6.0	1036.0	1.0	0.0	336.0	1372.0	1.0	2.0	1.0	5.0	1472.0	0.0	0.0	1472.0	1.0	0.0	2.0	0.0	3.0	1.0	2.0	6.0	7.0	2.0	3.0	1.0	1980.0	1.0	2.0	588.0	3.0	3.0	2.0	233.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
320	60.0	3.0	111.0	16259.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	16.0	2.0	2.0	0.0	5.0	9.0	5.0	2006.0	2006.0	1.0	1.0	12.0	13.0	4.0	370.0	2.0	2.0	2.0	5.0	4.0	3.0	1.0	0.0	1.0	0.0	1249.0	1249.0	1.0	4.0	1.0	5.0	1249.0	1347.0	0.0	2596.0	0.0	0.0	3.0	1.0	4.0	1.0	3.0	9.0	7.0	0.0	0.0	1.0	2006.0	2.0	3.0	840.0	3.0	3.0	2.0	240.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	2006.0	6.0	5.0
321	60.0	3.0	99.0	12099.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	16.0	2.0	2.0	0.0	5.0	8.0	5.0	2004.0	2004.0	1.0	1.0	12.0	13.0	1.0	388.0	3.0	2.0	2.0	5.0	3.0	3.0	6.0	970.0	1.0	0.0	166.0	1136.0	1.0	4.0	1.0	5.0	1136.0	1332.0	0.0	2468.0	1.0	0.0	2.0	1.0	4.0	1.0	3.0	10.0	7.0	1.0	4.0	3.0	2004.0	3.0	3.0	872.0	3.0	3.0	2.0	184.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2007.0	8.0	4.0
322	60.0	3.0	86.0	10380.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	20.0	2.0	2.0	0.0	5.0	7.0	5.0	1986.0	1987.0	1.0	1.0	9.0	10.0	1.0	172.0	3.0	2.0	1.0	3.0	3.0	4.0	2.0	28.0	5.0	1474.0	0.0	1502.0	1.0	4.0	1.0	5.0	1553.0	1177.0	0.0	2730.0	1.0	0.0	2.0	1.0	4.0	1.0	3.0	8.0	7.0	1.0	3.0	1.0	1987.0	3.0	2.0	576.0	3.0	3.0	2.0	201.0	96.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	8.0	2007.0	8.0	4.0
323	20.0	4.0	49.0	5820.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	17.0	2.0	2.0	0.0	2.0	3.0	8.0	1955.0	2005.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	3.0	1.0	3.0	3.0	1.0	5.0	256.0	1.0	0.0	906.0	1162.0	1.0	4.0	1.0	5.0	1163.0	0.0	0.0	1163.0	1.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1955.0	1.0	1.0	220.0	2.0	3.0	2.0	142.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2006.0	8.0	4.0
324	80.0	3.0	96.0	11275.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	12.0	4.0	2.0	0.0	7.0	7.0	7.0	1967.0	2007.0	4.0	6.0	13.0	14.0	1.0	300.0	3.0	3.0	1.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	710.0	710.0	1.0	4.0	1.0	5.0	1898.0	1080.0	0.0	2978.0	0.0	0.0	2.0	1.0	5.0	1.0	3.0	11.0	7.0	1.0	4.0	3.0	1961.0	3.0	2.0	564.0	3.0	3.0	2.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2010.0	8.0	4.0
325	45.0	4.0	50.0	5000.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	9.0	5.0	2.0	0.0	1.0	5.0	6.0	1941.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	3.0	4.0	116.0	1.0	0.0	604.0	720.0	1.0	0.0	0.0	3.0	803.0	0.0	0.0	803.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	5.0	7.0	0.0	0.0	5.0	1941.0	1.0	2.0	360.0	3.0	3.0	2.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2007.0	8.0	4.0
326	120.0	3.0	32.0	10846.0	1.0	0.0	2.0	3.0	3.0	1.0	2.0	24.0	2.0	2.0	4.0	2.0	8.0	5.0	1993.0	1993.0	1.0	1.0	3.0	3.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	4.0	6.0	1619.0	1.0	0.0	100.0	1719.0	1.0	4.0	1.0	5.0	1719.0	0.0	0.0	1719.0	2.0	0.0	1.0	1.0	1.0	1.0	3.0	6.0	7.0	2.0	4.0	1.0	1993.0	3.0	2.0	473.0	3.0	3.0	2.0	122.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2008.0	2.0	4.0
327	20.0	3.0	80.0	11600.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	0.0	2.0	6.0	5.0	1960.0	1960.0	3.0	1.0	13.0	14.0	1.0	175.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	565.0	1.0	0.0	818.0	1383.0	1.0	2.0	1.0	5.0	1383.0	0.0	0.0	1383.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	7.0	7.0	0.0	0.0	1.0	1960.0	2.0	1.0	292.0	3.0	3.0	2.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2006.0	8.0	4.0
328	75.0	3.0	79.4	11888.0	1.0	2.0	2.0	2.0	3.0	4.0	2.0	3.0	4.0	2.0	0.0	4.0	6.0	6.0	1916.0	1994.0	1.0	1.0	13.0	15.0	2.0	0.0	2.0	2.0	0.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	844.0	844.0	1.0	3.0	0.0	4.0	1445.0	689.0	0.0	2134.0	0.0	0.0	2.0	0.0	5.0	1.0	3.0	10.0	7.0	0.0	0.0	5.0	1930.0	1.0	2.0	441.0	3.0	3.0	2.0	0.0	60.0	268.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2009.0	8.0	4.0
329	70.0	4.0	60.0	6402.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	9.0	2.0	2.0	0.0	5.0	5.0	5.0	1920.0	1950.0	1.0	1.0	13.0	15.0	2.0	0.0	2.0	2.0	2.0	3.0	3.0	2.0	1.0	0.0	1.0	0.0	596.0	596.0	1.0	2.0	0.0	5.0	596.0	596.0	0.0	1192.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	5.0	1920.0	1.0	1.0	189.0	2.0	2.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	7.0	2009.0	8.0	4.0
330	90.0	3.0	79.4	10624.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	2.0	2.0	5.0	4.0	1964.0	1964.0	1.0	1.0	6.0	6.0	1.0	84.0	2.0	2.0	1.0	3.0	3.0	1.0	6.0	40.0	3.0	264.0	1424.0	1728.0	1.0	2.0	1.0	5.0	1728.0	0.0	0.0	1728.0	0.0	1.0	2.0	0.0	6.0	2.0	2.0	10.0	7.0	0.0	0.0	5.0	2002.0	1.0	1.0	352.0	3.0	3.0	2.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	2007.0	8.0	4.0
331	20.0	3.0	70.0	8176.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	0.0	2.0	5.0	6.0	1958.0	1992.0	1.0	1.0	13.0	14.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	846.0	1.0	0.0	210.0	1056.0	1.0	1.0	1.0	5.0	1056.0	0.0	0.0	1056.0	1.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1958.0	2.0	1.0	308.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	2007.0	8.0	4.0
332	20.0	3.0	85.0	10655.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	16.0	2.0	2.0	0.0	2.0	8.0	5.0	2003.0	2004.0	1.0	1.0	12.0	13.0	1.0	296.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	1124.0	0.0	479.0	1603.0	3206.0	1.0	4.0	1.0	5.0	1629.0	0.0	0.0	1629.0	1.0	0.0	2.0	0.0	3.0	1.0	3.0	7.0	7.0	1.0	4.0	1.0	2003.0	2.0	3.0	880.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2009.0	8.0	4.0
333	120.0	4.0	59.0	8198.0	1.0	0.0	3.0	3.0	3.0	3.0	2.0	16.0	2.0	2.0	4.0	2.0	7.0	5.0	2004.0	2004.0	1.0	1.0	12.0	13.0	4.0	146.0	3.0	2.0	2.0	4.0	3.0	3.0	6.0	720.0	1.0	0.0	638.0	1358.0	1.0	4.0	1.0	5.0	1358.0	0.0	0.0	1358.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	6.0	7.0	1.0	4.0	1.0	2004.0	2.0	2.0	484.0	3.0	3.0	2.0	192.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2008.0	8.0	4.0
334	60.0	3.0	59.0	9042.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	8.0	2.0	2.0	0.0	5.0	6.0	5.0	1998.0	1998.0	1.0	1.0	12.0	13.0	2.0	0.0	2.0	2.0	2.0	4.0	3.0	4.0	6.0	828.0	1.0	0.0	115.0	943.0	1.0	3.0	1.0	5.0	943.0	695.0	0.0	1638.0	1.0	0.0	2.0	1.0	3.0	1.0	2.0	7.0	7.0	2.0	3.0	1.0	1998.0	3.0	2.0	472.0	3.0	3.0	2.0	100.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2008.0	8.0	4.0
335	190.0	3.0	128.0	164660.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	23.0	2.0	2.0	1.0	0.0	5.0	6.0	1965.0	1965.0	1.0	1.0	9.0	10.0	2.0	0.0	2.0	2.0	1.0	3.0	3.0	4.0	5.0	1249.0	4.0	147.0	103.0	1499.0	1.0	4.0	1.0	5.0	1619.0	167.0	0.0	1786.0	2.0	0.0	2.0	0.0	3.0	1.0	2.0	7.0	7.0	2.0	4.0	1.0	1965.0	3.0	2.0	529.0	3.0	3.0	2.0	670.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	700.0	8.0	2008.0	8.0	4.0
336	20.0	3.0	86.0	14157.0	1.0	0.0	2.0	1.0	3.0	0.0	2.0	22.0	2.0	2.0	0.0	2.0	9.0	5.0	2005.0	2006.0	3.0	1.0	12.0	13.0	4.0	200.0	3.0	2.0	2.0	5.0	3.0	4.0	6.0	1249.0	1.0	0.0	673.0	1922.0	1.0	4.0	1.0	5.0	1922.0	0.0	0.0	1922.0	1.0	0.0	2.0	0.0	3.0	1.0	3.0	8.0	7.0	1.0	4.0	1.0	2005.0	3.0	3.0	676.0	3.0	3.0	2.0	178.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2007.0	8.0	4.0
337	20.0	3.0	70.0	9135.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	5.0	2.0	2.0	0.0	2.0	7.0	5.0	2002.0	2003.0	1.0	1.0	12.0	13.0	1.0	113.0	3.0	2.0	2.0	4.0	3.0	3.0	6.0	810.0	1.0	0.0	726.0	1536.0	1.0	4.0	1.0	5.0	1536.0	0.0	0.0	1536.0	1.0	0.0	2.0	0.0	3.0	1.0	3.0	7.0	7.0	0.0	0.0	1.0	2002.0	2.0	2.0	532.0	3.0	3.0	2.0	192.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2008.0	8.0	4.0
338	20.0	3.0	91.0	14145.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	14.0	2.0	2.0	0.0	2.0	7.0	7.0	1984.0	1998.0	1.0	1.0	13.0	14.0	2.0	0.0	3.0	2.0	1.0	4.0	3.0	2.0	5.0	213.0	1.0	0.0	995.0	1208.0	1.0	4.0	1.0	5.0	1621.0	0.0	0.0	1621.0	1.0	0.0	2.0	0.0	3.0	1.0	3.0	8.0	7.0	0.0	0.0	1.0	1984.0	2.0	2.0	440.0	3.0	3.0	2.0	108.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	400.0	5.0	2006.0	8.0	4.0
339	20.0	3.0	66.0	12400.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	12.0	1.0	2.0	0.0	2.0	6.0	7.0	1958.0	1998.0	3.0	1.0	13.0	14.0	1.0	176.0	2.0	2.0	1.0	3.0	2.0	1.0	3.0	585.0	1.0	0.0	630.0	1215.0	1.0	2.0	1.0	4.0	1215.0	0.0	0.0	1215.0	0.0	0.0	1.0	0.0	3.0	1.0	2.0	6.0	7.0	0.0	0.0	1.0	1958.0	1.0	1.0	297.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	1.0	0.0	6.0	2009.0	8.0	4.0
340	60.0	3.0	85.0	14191.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	23.0	2.0	2.0	0.0	5.0	8.0	5.0	2002.0	2002.0	1.0	1.0	12.0	13.0	2.0	0.0	3.0	2.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	967.0	967.0	1.0	4.0	1.0	5.0	993.0	915.0	0.0	1908.0	0.0	0.0	2.0	1.0	4.0	1.0	3.0	9.0	7.0	0.0	0.0	1.0	2002.0	3.0	2.0	431.0	3.0	3.0	2.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2010.0	8.0	4.0
341	20.0	2.0	60.0	8400.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	20.0	1.0	2.0	0.0	2.0	4.0	4.0	1950.0	1950.0	1.0	1.0	13.0	0.0	2.0	0.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	0.0	1.0	0.0	721.0	721.0	1.0	3.0	1.0	5.0	841.0	0.0	0.0	841.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	4.0	7.0	0.0	0.0	4.0	1950.0	1.0	1.0	294.0	3.0	3.0	0.0	250.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	2009.0	8.0	4.0
342	90.0	3.0	64.2	8544.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	2.0	2.0	3.0	4.0	1949.0	1950.0	1.0	1.0	11.0	12.0	1.0	340.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	4.0	1040.0	0.0	0.0	1040.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	6.0	7.0	0.0	0.0	5.0	1949.0	1.0	2.0	400.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2006.0	8.0	4.0
343	120.0	3.0	63.0	8849.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	16.0	2.0	2.0	4.0	2.0	9.0	5.0	2005.0	2005.0	3.0	1.0	8.0	8.0	1.0	616.0	4.0	2.0	2.0	5.0	3.0	1.0	6.0	28.0	1.0	0.0	1656.0	1684.0	1.0	4.0	1.0	5.0	1684.0	0.0	0.0	1684.0	0.0	0.0	2.0	0.0	2.0	1.0	4.0	6.0	7.0	1.0	5.0	1.0	2005.0	2.0	2.0	564.0	3.0	3.0	2.0	495.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	2008.0	8.0	4.0
344	160.0	4.0	36.0	2592.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	10.0	2.0	2.0	4.0	5.0	5.0	3.0	1976.0	1976.0	1.0	1.0	5.0	5.0	2.0	0.0	2.0	2.0	1.0	4.0	3.0	1.0	3.0	129.0	4.0	232.0	175.0	536.0	1.0	2.0	1.0	5.0	536.0	576.0	0.0	1112.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	4.0	7.0	0.0	0.0	1.0	1976.0	1.0	1.0	336.0	3.0	3.0	2.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2010.0	8.0	4.0
345	50.0	3.0	65.0	6435.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	3.0	6.0	2.0	0.0	0.0	6.0	5.0	1939.0	1950.0	1.0	1.0	8.0	8.0	2.0	0.0	2.0	2.0	0.0	3.0	3.0	1.0	1.0	0.0	1.0	0.0	972.0	972.0	1.0	3.0	1.0	5.0	972.0	605.0	0.0	1577.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	6.0	7.0	1.0	4.0	5.0	1939.0	1.0	1.0	312.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2006.0	8.0	4.0
346	20.0	3.0	69.2	12772.0	1.0	0.0	2.0	3.0	3.0	1.0	2.0	12.0	2.0	2.0	0.0	2.0	6.0	8.0	1960.0	1998.0	3.0	1.0	8.0	8.0	2.0	0.0	2.0	3.0	1.0	3.0	3.0	2.0	4.0	498.0	1.0	0.0	460.0	958.0	1.0	2.0	1.0	5.0	958.0	0.0	0.0	958.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	5.0	7.0	0.0	0.0	1.0	1960.0	2.0	1.0	301.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15500.0	4.0	2007.0	8.0	4.0
347	20.0	3.0	94.2	17600.0	1.0	0.0	2.0	3.0	3.0	4.0	2.0	12.0	2.0	2.0	0.0	2.0	6.0	5.0	1960.0	1960.0	1.0	1.0	13.0	14.0	1.0	30.0	2.0	2.0	1.0	3.0	3.0	1.0	4.0	1270.0	1.0	0.0	208.0	1478.0	1.0	4.0	1.0	4.0	1478.0	0.0	0.0	1478.0	1.0	0.0	2.0	0.0	3.0	1.0	2.0	6.0	7.0	2.0	4.0	1.0	1960.0	1.0	2.0	498.0	3.0	3.0	2.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	2009.0	8.0	4.0
348	160.0	3.0	36.0	2448.0	1.0	0.0	3.0	3.0	3.0	4.0	2.0	16.0	2.0	2.0	3.0	5.0	7.0	5.0	2003.0	2004.0	1.0	1.0	12.0	15.0	4.0	106.0	3.0	2.0	2.0	4.0	3.0	1.0	6.0	573.0	1.0	0.0	191.0	764.0	1.0	4.0	1.0	5.0	764.0	862.0	0.0	1626.0	1.0	0.0	2.0	1.0	2.0	1.0	3.0	6.0	7.0	0.0	0.0	3.0	2003.0	2.0	2.0	474.0	3.0	3.0	2.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	2008.0	8.0	4.0
